draw,panel,level,value
245,Full: Choice Frame,Accept,0.7058772919351155
246,Full: Choice Frame,Accept,1.7068393737111278
247,Full: Choice Frame,Accept,1.5505215791482394
248,Full: Choice Frame,Accept,0.7296778363482374
249,Full: Choice Frame,Accept,1.2673711462833506
250,Full: Choice Frame,Accept,0.506427958380933
251,Full: Choice Frame,Accept,0.6236506027014836
252,Full: Choice Frame,Accept,0.44003229660150367
253,Full: Choice Frame,Accept,0.6522213866242971
254,Full: Choice Frame,Accept,0.5287205395652382
255,Full: Choice Frame,Accept,0.7357644218444734
256,Full: Choice Frame,Accept,1.2875261613142992
257,Full: Choice Frame,Accept,0.37504441322258036
258,Full: Choice Frame,Accept,0.8646035112456039
259,Full: Choice Frame,Accept,1.2606749510774655
260,Full: Choice Frame,Accept,1.2166603768263615
261,Full: Choice Frame,Accept,0.797529295694275
262,Full: Choice Frame,Accept,1.3192503610950175
263,Full: Choice Frame,Accept,0.940344324694802
264,Full: Choice Frame,Accept,0.9066386207767743
265,Full: Choice Frame,Accept,0.6751083538262805
266,Full: Choice Frame,Accept,0.7600951157664079
267,Full: Choice Frame,Accept,0.5793437202980752
268,Full: Choice Frame,Accept,0.6571346901540938
269,Full: Choice Frame,Accept,0.9332903037381461
270,Full: Choice Frame,Accept,0.6172856991224188
271,Full: Choice Frame,Accept,0.7911873310919708
272,Full: Choice Frame,Accept,0.5391200562241051
273,Full: Choice Frame,Accept,1.2356208806863298
274,Full: Choice Frame,Accept,0.72577053061077
275,Full: Choice Frame,Accept,1.1296749984067238
276,Full: Choice Frame,Accept,0.9566927700842226
277,Full: Choice Frame,Accept,1.0898281984357345
278,Full: Choice Frame,Accept,0.7297980313852996
279,Full: Choice Frame,Accept,1.5636926736770862
280,Full: Choice Frame,Accept,1.2028703489971868
281,Full: Choice Frame,Accept,0.8382511151329423
282,Full: Choice Frame,Accept,0.4470535736109282
283,Full: Choice Frame,Accept,0.8628993987663879
284,Full: Choice Frame,Accept,0.8971333150460341
285,Full: Choice Frame,Accept,0.8522237752168302
286,Full: Choice Frame,Accept,1.2322896384670945
287,Full: Choice Frame,Accept,0.6438292707365046
288,Full: Choice Frame,Accept,0.7701566113225035
289,Full: Choice Frame,Accept,0.7442485319159254
290,Full: Choice Frame,Accept,1.3866659490557116
291,Full: Choice Frame,Accept,0.8668292256255817
292,Full: Choice Frame,Accept,0.6878729937806219
293,Full: Choice Frame,Accept,0.2129241445324064
294,Full: Choice Frame,Accept,0.521265620079739
295,Full: Choice Frame,Accept,0.5385126407561325
296,Full: Choice Frame,Accept,0.4490575271848416
297,Full: Choice Frame,Accept,-0.04501668833245022
298,Full: Choice Frame,Accept,0.6453324963343741
299,Full: Choice Frame,Accept,0.7877709760481946
300,Full: Choice Frame,Accept,0.5267366539840542
301,Full: Choice Frame,Accept,0.9858920334507841
302,Full: Choice Frame,Accept,0.8568192201773244
303,Full: Choice Frame,Accept,1.3117469055759456
304,Full: Choice Frame,Accept,0.6970310178738656
305,Full: Choice Frame,Accept,0.36500776247643596
306,Full: Choice Frame,Accept,0.5780460666232652
307,Full: Choice Frame,Accept,1.185245438400394
308,Full: Choice Frame,Accept,0.4323394786577367
309,Full: Choice Frame,Accept,0.5647315516479218
310,Full: Choice Frame,Accept,0.8435069415944784
311,Full: Choice Frame,Accept,1.1738654793768661
312,Full: Choice Frame,Accept,1.2349407868521978
313,Full: Choice Frame,Accept,1.1256571936072277
314,Full: Choice Frame,Accept,0.6110055264566302
315,Full: Choice Frame,Accept,0.9569797741554812
316,Full: Choice Frame,Accept,0.9135107367712992
317,Full: Choice Frame,Accept,0.9951827005523264
318,Full: Choice Frame,Accept,0.7598933141999232
319,Full: Choice Frame,Accept,0.5690988401971377
320,Full: Choice Frame,Accept,0.9130612484741133
321,Full: Choice Frame,Accept,0.6682983828304838
322,Full: Choice Frame,Accept,0.5518504573246457
323,Full: Choice Frame,Accept,0.9595053667525861
324,Full: Choice Frame,Accept,0.2712270986298122
325,Full: Choice Frame,Accept,0.6218919340130362
326,Full: Choice Frame,Accept,0.7140408838468568
327,Full: Choice Frame,Accept,0.3503184795639468
328,Full: Choice Frame,Accept,0.5681407639558552
329,Full: Choice Frame,Accept,1.1061894437942064
330,Full: Choice Frame,Accept,0.7201056904968013
331,Full: Choice Frame,Accept,0.20472521401942453
332,Full: Choice Frame,Accept,1.1184639925007156
333,Full: Choice Frame,Accept,1.038063701314752
334,Full: Choice Frame,Accept,0.33586802493429085
335,Full: Choice Frame,Accept,0.9510099621496271
336,Full: Choice Frame,Accept,0.6984735867173056
337,Full: Choice Frame,Accept,0.5424507979278905
338,Full: Choice Frame,Accept,0.7897362320845864
339,Full: Choice Frame,Accept,0.9517542325293009
340,Full: Choice Frame,Accept,0.29356939732398163
341,Full: Choice Frame,Accept,1.154609504377215
342,Full: Choice Frame,Accept,0.8300609495210499
343,Full: Choice Frame,Accept,1.2263724679037136
344,Full: Choice Frame,Accept,0.6409219131359846
345,Full: Choice Frame,Accept,0.025341383778524545
346,Full: Choice Frame,Accept,1.0455264111849616
347,Full: Choice Frame,Accept,0.3633383835731046
348,Full: Choice Frame,Accept,0.30365509112288475
349,Full: Choice Frame,Accept,0.741484812493605
350,Full: Choice Frame,Accept,1.343795750439896
351,Full: Choice Frame,Accept,0.9893025135259932
352,Full: Choice Frame,Accept,0.40745809759383395
353,Full: Choice Frame,Accept,0.6354689599739591
354,Full: Choice Frame,Accept,0.6356159370630884
355,Full: Choice Frame,Accept,0.91487782256585
356,Full: Choice Frame,Accept,0.4238314894518844
357,Full: Choice Frame,Accept,0.5741970010600551
358,Full: Choice Frame,Accept,1.2076505810714724
359,Full: Choice Frame,Accept,0.8507184716138741
360,Full: Choice Frame,Accept,0.6519042892669487
361,Full: Choice Frame,Accept,0.7967687903782422
362,Full: Choice Frame,Accept,0.6076407082662463
363,Full: Choice Frame,Accept,1.1064183869205135
364,Full: Choice Frame,Accept,0.4157856867734794
365,Full: Choice Frame,Accept,0.8605188799495994
366,Full: Choice Frame,Accept,0.5608213225116073
367,Full: Choice Frame,Accept,1.0097122438402695
368,Full: Choice Frame,Accept,0.7048770331901943
369,Full: Choice Frame,Accept,0.6422388223920494
370,Full: Choice Frame,Accept,0.6994358668829426
371,Full: Choice Frame,Accept,0.5981539566374127
372,Full: Choice Frame,Accept,0.5292914804355195
373,Full: Choice Frame,Accept,0.2193936445215506
374,Full: Choice Frame,Accept,1.0437297593950021
375,Full: Choice Frame,Accept,1.0049039753918119
376,Full: Choice Frame,Accept,0.4483426003602158
377,Full: Choice Frame,Accept,0.6306082041067541
378,Full: Choice Frame,Accept,0.7565850224763703
379,Full: Choice Frame,Accept,0.17578168187564
380,Full: Choice Frame,Accept,1.0259109841128273
381,Full: Choice Frame,Accept,0.9379978667878685
382,Full: Choice Frame,Accept,1.5142509659862944
383,Full: Choice Frame,Accept,1.0117433557501638
384,Full: Choice Frame,Accept,1.0612118963665758
385,Full: Choice Frame,Accept,0.5958355368367168
386,Full: Choice Frame,Accept,0.9439062474703619
387,Full: Choice Frame,Accept,0.7300788893435227
388,Full: Choice Frame,Accept,0.6968903267470257
389,Full: Choice Frame,Accept,0.42982158762755346
390,Full: Choice Frame,Accept,0.707915367221808
391,Full: Choice Frame,Accept,0.2369596641337151
392,Full: Choice Frame,Accept,1.289458503481433
393,Full: Choice Frame,Accept,0.5292240507280219
394,Full: Choice Frame,Accept,0.9725194407835382
395,Full: Choice Frame,Accept,0.9656698576505469
396,Full: Choice Frame,Accept,0.7751829722309644
397,Full: Choice Frame,Accept,0.5148702011532066
398,Full: Choice Frame,Accept,0.7844636249867646
399,Full: Choice Frame,Accept,0.45563232770312667
400,Full: Choice Frame,Accept,0.5463138485596476
401,Full: Choice Frame,Accept,0.7802582992027991
402,Full: Choice Frame,Accept,0.6828343727223172
403,Full: Choice Frame,Accept,1.3128427552963893
404,Full: Choice Frame,Accept,0.6426877826114491
405,Full: Choice Frame,Accept,1.5312143488918637
406,Full: Choice Frame,Accept,1.0987529981526185
407,Full: Choice Frame,Accept,0.8890133722228862
408,Full: Choice Frame,Accept,0.8584491723899738
409,Full: Choice Frame,Accept,0.47836180420451324
410,Full: Choice Frame,Accept,0.567719650534992
411,Full: Choice Frame,Accept,1.185792026321213
412,Full: Choice Frame,Accept,1.177194581798493
413,Full: Choice Frame,Accept,1.1818114761059684
414,Full: Choice Frame,Accept,1.3156373568284885
415,Full: Choice Frame,Accept,0.444898879967496
416,Full: Choice Frame,Accept,0.9934840521311569
417,Full: Choice Frame,Accept,0.8707966005517144
418,Full: Choice Frame,Accept,1.5498399195218804
419,Full: Choice Frame,Accept,0.6761006606677717
420,Full: Choice Frame,Accept,1.147688701424102
421,Full: Choice Frame,Accept,0.9607800988677866
422,Full: Choice Frame,Accept,0.7164081042409364
423,Full: Choice Frame,Accept,0.5374101081790122
424,Full: Choice Frame,Accept,0.3361626967106282
425,Full: Choice Frame,Accept,0.5696609163528259
426,Full: Choice Frame,Accept,0.43068341046401776
427,Full: Choice Frame,Accept,0.9416057946700647
428,Full: Choice Frame,Accept,1.1068095559995217
429,Full: Choice Frame,Accept,0.17520304690961314
430,Full: Choice Frame,Accept,0.8359377959387602
431,Full: Choice Frame,Accept,0.7254306196503143
432,Full: Choice Frame,Accept,0.3395741655214299
433,Full: Choice Frame,Accept,1.5214339061974789
434,Full: Choice Frame,Accept,0.5091882898405593
435,Full: Choice Frame,Accept,0.6198855175079813
436,Full: Choice Frame,Accept,0.3825448913262533
437,Full: Choice Frame,Accept,0.7117848717422625
438,Full: Choice Frame,Accept,0.9930023187785829
439,Full: Choice Frame,Accept,0.6746248927515164
440,Full: Choice Frame,Accept,0.4497772109428635
441,Full: Choice Frame,Accept,0.7145682002090453
442,Full: Choice Frame,Accept,1.3365179134630716
443,Full: Choice Frame,Accept,0.7373735572992582
444,Full: Choice Frame,Accept,0.7206205070755348
445,Full: Choice Frame,Accept,1.2424123692333766
446,Full: Choice Frame,Accept,1.294630962617658
447,Full: Choice Frame,Accept,0.4971597560613344
448,Full: Choice Frame,Accept,0.6417738120513191
449,Full: Choice Frame,Accept,0.7197309596504725
450,Full: Choice Frame,Accept,1.3587816023028227
451,Full: Choice Frame,Accept,0.6149880196374906
452,Full: Choice Frame,Accept,1.2568448316352046
453,Full: Choice Frame,Accept,1.028337315801719
454,Full: Choice Frame,Accept,0.7477119429336134
455,Full: Choice Frame,Accept,0.4109715460310911
456,Full: Choice Frame,Accept,1.0297639936941336
457,Full: Choice Frame,Accept,0.7525506575657244
458,Full: Choice Frame,Accept,1.1242258335652269
459,Full: Choice Frame,Accept,0.6363151985019767
460,Full: Choice Frame,Accept,0.5536984427178666
461,Full: Choice Frame,Accept,0.17343296017343002
462,Full: Choice Frame,Accept,0.7850755775904643
463,Full: Choice Frame,Accept,0.5691032982308828
464,Full: Choice Frame,Accept,1.2493659183124843
465,Full: Choice Frame,Accept,0.8397814800931678
466,Full: Choice Frame,Accept,0.5684611710599974
467,Full: Choice Frame,Accept,0.8956188995133305
468,Full: Choice Frame,Accept,0.6149998280133339
469,Full: Choice Frame,Accept,1.1173469889330763
470,Full: Choice Frame,Accept,0.8849745616973247
471,Full: Choice Frame,Accept,0.6411601328417603
472,Full: Choice Frame,Accept,0.2629060931107289
473,Full: Choice Frame,Accept,0.6556691986870377
474,Full: Choice Frame,Accept,0.7608587041452601
475,Full: Choice Frame,Accept,0.9755497644868188
476,Full: Choice Frame,Accept,0.9754943902402617
477,Full: Choice Frame,Accept,0.053260542613579834
478,Full: Choice Frame,Accept,0.260465303181137
479,Full: Choice Frame,Accept,0.10274612635454887
480,Full: Choice Frame,Accept,1.0964762527201883
481,Full: Choice Frame,Accept,0.7946705469169157
482,Full: Choice Frame,Accept,0.6333856901363749
483,Full: Choice Frame,Accept,0.9764845354988123
484,Full: Choice Frame,Accept,0.6948497139270655
485,Full: Choice Frame,Accept,0.9999440415992118
486,Full: Choice Frame,Accept,0.3698329148418057
487,Full: Choice Frame,Accept,1.0553888119811297
488,Full: Choice Frame,Accept,0.5929742279414386
489,Full: Choice Frame,Accept,0.5184677007516016
490,Full: Choice Frame,Accept,-0.09770144382018787
491,Full: Choice Frame,Accept,0.7520544812115941
492,Full: Choice Frame,Accept,0.3119782123941341
493,Full: Choice Frame,Accept,0.8631984794459934
494,Full: Choice Frame,Accept,0.5406941464814776
495,Full: Choice Frame,Accept,0.9725101161813721
496,Full: Choice Frame,Accept,-0.07222619735501297
497,Full: Choice Frame,Accept,1.842639273974948
498,Full: Choice Frame,Accept,0.872941228169438
499,Full: Choice Frame,Accept,1.1525985776530496
500,Full: Choice Frame,Accept,1.443804201476298
501,Full: Choice Frame,Accept,0.4125296484019961
502,Full: Choice Frame,Accept,0.660270364718605
503,Full: Choice Frame,Accept,0.8252291091375891
504,Full: Choice Frame,Accept,0.6313149111959061
505,Full: Choice Frame,Accept,0.582613886736572
506,Full: Choice Frame,Accept,0.8876918801497893
507,Full: Choice Frame,Accept,0.683003290215996
508,Full: Choice Frame,Accept,1.2551235260940847
509,Full: Choice Frame,Accept,0.892696332349313
510,Full: Choice Frame,Accept,0.8455998851125532
511,Full: Choice Frame,Accept,0.6907578666677496
512,Full: Choice Frame,Accept,0.5063550024579719
513,Full: Choice Frame,Accept,0.21597832299127329
514,Full: Choice Frame,Accept,0.5649310572165126
515,Full: Choice Frame,Accept,0.862123697044079
516,Full: Choice Frame,Accept,0.6219565010078912
517,Full: Choice Frame,Accept,0.514732853968799
518,Full: Choice Frame,Accept,0.9130129285367634
519,Full: Choice Frame,Accept,0.8874824394831075
520,Full: Choice Frame,Accept,0.8745563742720713
521,Full: Choice Frame,Accept,1.2255831995332354
522,Full: Choice Frame,Accept,1.1291128433722746
523,Full: Choice Frame,Accept,1.2754571978887177
524,Full: Choice Frame,Accept,1.2680257048804828
525,Full: Choice Frame,Accept,1.1830170439779648
526,Full: Choice Frame,Accept,0.7301228340956727
527,Full: Choice Frame,Accept,0.317870791285396
528,Full: Choice Frame,Accept,0.7078220620094987
529,Full: Choice Frame,Accept,1.0002826760785344
530,Full: Choice Frame,Accept,0.8819083002236584
531,Full: Choice Frame,Accept,0.1750604593272797
532,Full: Choice Frame,Accept,0.6990757526756428
533,Full: Choice Frame,Accept,0.7572865330396181
534,Full: Choice Frame,Accept,0.9121110686109991
535,Full: Choice Frame,Accept,0.5374421506602151
536,Full: Choice Frame,Accept,0.6442783452058497
537,Full: Choice Frame,Accept,0.8782238107170184
538,Full: Choice Frame,Accept,0.18039371287954922
539,Full: Choice Frame,Accept,0.3271932916371703
540,Full: Choice Frame,Accept,0.6531412153762318
541,Full: Choice Frame,Accept,0.8303179682202108
542,Full: Choice Frame,Accept,0.8724108377379904
543,Full: Choice Frame,Accept,0.3950606183091565
544,Full: Choice Frame,Accept,1.6672555919418353
545,Full: Choice Frame,Accept,0.6843496825910549
546,Full: Choice Frame,Accept,0.7880146586297642
547,Full: Choice Frame,Accept,0.45226655628898427
548,Full: Choice Frame,Accept,0.8029123421901553
549,Full: Choice Frame,Accept,1.4654920849244422
550,Full: Choice Frame,Accept,0.16049396621059486
551,Full: Choice Frame,Accept,0.8936748398817256
552,Full: Choice Frame,Accept,0.7647548589123062
553,Full: Choice Frame,Accept,1.2903500826628624
554,Full: Choice Frame,Accept,0.4598483858693715
555,Full: Choice Frame,Accept,1.481517700696141
556,Full: Choice Frame,Accept,0.9366494084675737
557,Full: Choice Frame,Accept,0.291475188765013
558,Full: Choice Frame,Accept,0.613562632223789
559,Full: Choice Frame,Accept,0.6045649375501709
560,Full: Choice Frame,Accept,0.7086885599380441
561,Full: Choice Frame,Accept,0.46671588083863214
562,Full: Choice Frame,Accept,0.6884547552672107
563,Full: Choice Frame,Accept,1.1107890161904226
564,Full: Choice Frame,Accept,1.029414568080102
565,Full: Choice Frame,Accept,0.8736895621115331
566,Full: Choice Frame,Accept,1.1585512181224757
567,Full: Choice Frame,Accept,0.6660425000263328
568,Full: Choice Frame,Accept,0.8546677260258218
569,Full: Choice Frame,Accept,0.6655308915853064
570,Full: Choice Frame,Accept,0.5993626527258301
571,Full: Choice Frame,Accept,0.6736536365543612
572,Full: Choice Frame,Accept,0.8136371448617967
573,Full: Choice Frame,Accept,0.9400406029311741
574,Full: Choice Frame,Accept,0.6738529073455378
575,Full: Choice Frame,Accept,0.6145249975045785
576,Full: Choice Frame,Accept,0.5467982740100702
577,Full: Choice Frame,Accept,0.4386134474187883
578,Full: Choice Frame,Accept,0.9364797574737944
579,Full: Choice Frame,Accept,0.5512362932017447
580,Full: Choice Frame,Accept,1.0041514160612004
581,Full: Choice Frame,Accept,1.0834335045543526
582,Full: Choice Frame,Accept,0.5307145892792154
583,Full: Choice Frame,Accept,0.8964824389982191
584,Full: Choice Frame,Accept,1.1026670530039364
585,Full: Choice Frame,Accept,0.6305083782716432
586,Full: Choice Frame,Accept,0.8266340247913981
587,Full: Choice Frame,Accept,0.5813576632189768
588,Full: Choice Frame,Accept,-0.017390727373703948
589,Full: Choice Frame,Accept,1.1422212531623475
590,Full: Choice Frame,Accept,1.2789182548162206
591,Full: Choice Frame,Accept,0.5248995173975403
592,Full: Choice Frame,Accept,0.0883392825324226
593,Full: Choice Frame,Accept,0.40921122109430363
594,Full: Choice Frame,Accept,0.5719364362936322
595,Full: Choice Frame,Accept,0.9449766082683528
596,Full: Choice Frame,Accept,1.220129178736919
597,Full: Choice Frame,Accept,0.6895309541743498
598,Full: Choice Frame,Accept,1.1554285715823547
599,Full: Choice Frame,Accept,0.9527024633816729
600,Full: Choice Frame,Accept,0.5309404952761819
601,Full: Choice Frame,Accept,0.3683757631278667
602,Full: Choice Frame,Accept,0.8386032120840776
603,Full: Choice Frame,Accept,0.9994462926642953
604,Full: Choice Frame,Accept,1.5673934197867383
605,Full: Choice Frame,Accept,0.0745694976749694
606,Full: Choice Frame,Accept,0.6314149874779583
607,Full: Choice Frame,Accept,0.9514819434109593
608,Full: Choice Frame,Accept,1.0662705951540092
609,Full: Choice Frame,Accept,1.1492115957709104
610,Full: Choice Frame,Accept,1.5168110812452875
611,Full: Choice Frame,Accept,0.7951021502877094
612,Full: Choice Frame,Accept,0.13872101839403056
613,Full: Choice Frame,Accept,1.356054078639214
614,Full: Choice Frame,Accept,0.8410369416241427
615,Full: Choice Frame,Accept,0.3750948172933478
616,Full: Choice Frame,Accept,0.2753776357906212
617,Full: Choice Frame,Accept,0.5197911995102458
618,Full: Choice Frame,Accept,0.5365002829068372
619,Full: Choice Frame,Accept,0.7700067433940807
620,Full: Choice Frame,Accept,0.987773422549721
621,Full: Choice Frame,Accept,0.5739124124989889
622,Full: Choice Frame,Accept,0.7761832875380861
623,Full: Choice Frame,Accept,0.7948318901444985
624,Full: Choice Frame,Accept,0.5258298945399886
625,Full: Choice Frame,Accept,0.8768354864582766
626,Full: Choice Frame,Accept,0.24578596801830976
